country,region,source,data_type,estimate_type,date,median_R_mean,median_R_highHPD,median_R_lowHPD,countryIso3
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-11,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-12,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-13,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-14,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-15,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-16,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-17,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-18,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-19,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-20,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-21,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-22,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-23,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-24,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-25,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-26,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-27,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-28,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-29,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-06-30,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-01,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-02,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-03,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-04,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-05,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-06,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-07,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-08,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-09,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-10,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-11,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-12,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-13,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-14,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-15,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-16,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-17,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-18,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-19,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-20,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-21,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-22,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-23,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-24,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-25,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-26,0.8577370569415341,0.9351948569572736,0.7802792569257947,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-27,1.151303676112142,1.3784087246366667,0.9443887135545667,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-28,1.151303676112142,1.3784087246366667,0.9443887135545667,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-29,1.151303676112142,1.3784087246366667,0.9443887135545667,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-30,1.151303676112142,1.3784087246366667,0.9443887135545667,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-07-31,1.151303676112142,1.3784087246366667,0.9443887135545667,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-01,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-02,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-03,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-04,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-05,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-06,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-07,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-08,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-09,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-10,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-11,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-12,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-13,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-14,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-15,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-16,0.6195136020355128,0.7680181101620995,0.471009093908926,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-17,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-18,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-19,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-20,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-21,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-22,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-23,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-24,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-25,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-26,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-27,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-28,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-29,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-30,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-08-31,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-01,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-02,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-03,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-04,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-05,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-06,1.2431885952527233,1.3942235204683713,1.1007004844366477,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-07,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-08,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-09,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-10,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-11,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-12,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-13,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-14,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-15,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-16,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-17,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-18,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-19,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-20,1.1057976923541095,1.2336230030675603,0.984873066127817,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-21,1.5563137373899674,1.8827485943273554,1.2298788804525793,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-22,1.5563137373899674,1.8827485943273554,1.2298788804525793,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-23,1.5563137373899674,1.8827485943273554,1.2298788804525793,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-24,1.5563137373899674,1.8827485943273554,1.2298788804525793,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-25,1.5563137373899674,1.8827485943273554,1.2298788804525793,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-26,1.5563137373899674,1.8827485943273554,1.2298788804525793,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-27,1.5563137373899674,1.8827485943273554,1.2298788804525793,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-28,1.5563137373899674,1.8827485943273554,1.2298788804525793,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-29,1.5563137373899674,1.8827485943273554,1.2298788804525793,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-09-30,1.5563137373899674,1.8827485943273554,1.2298788804525793,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-01,1.6579382176359567,1.8632407964174942,1.4526356388544193,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-02,1.6579382176359567,1.8632407964174942,1.4526356388544193,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-03,1.6579382176359567,1.8632407964174942,1.4526356388544193,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-04,1.6579382176359567,1.8632407964174942,1.4526356388544193,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-05,1.6579382176359567,1.8632407964174942,1.4526356388544193,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-06,1.550347178136312,1.891526276790986,1.2091680794816382,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-07,1.550347178136312,1.891526276790986,1.2091680794816382,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-08,1.550347178136312,1.891526276790986,1.2091680794816382,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-09,1.550347178136312,1.891526276790986,1.2091680794816382,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-10,1.550347178136312,1.891526276790986,1.2091680794816382,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-11,1.550347178136312,1.891526276790986,1.2091680794816382,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-12,1.550347178136312,1.891526276790986,1.2091680794816382,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-13,1.550347178136312,1.891526276790986,1.2091680794816382,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-14,1.4234851394564296,1.6753077058746713,1.171662573038188,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-15,1.4234851394564296,1.6753077058746713,1.171662573038188,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-16,1.4234851394564296,1.6753077058746713,1.171662573038188,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-17,1.4234851394564296,1.6753077058746713,1.171662573038188,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-18,1.4234851394564296,1.6753077058746713,1.171662573038188,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-19,1.4234851394564296,1.6753077058746713,1.171662573038188,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-20,1.4234851394564296,1.6753077058746713,1.171662573038188,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-21,1.4234851394564296,1.6753077058746713,1.171662573038188,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-22,1.4234851394564296,1.6753077058746713,1.171662573038188,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-23,1.289481450421435,1.663507706056948,0.9154551947859219,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-24,1.289481450421435,1.663507706056948,0.9154551947859219,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-25,1.289481450421435,1.663507706056948,0.9154551947859219,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-26,1.1378495642656317,1.3742365341184433,0.9014625944128201,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-27,1.1378495642656317,1.3742365341184433,0.9014625944128201,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-28,1.1378495642656317,1.3742365341184433,0.9014625944128201,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-29,1.1378495642656317,1.3742365341184433,0.9014625944128201,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-30,1.1378495642656317,1.3742365341184433,0.9014625944128201,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-10-31,1.1378495642656317,1.3742365341184433,0.9014625944128201,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-01,1.1378495642656317,1.3742365341184433,0.9014625944128201,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-02,1.1378495642656317,1.3742365341184433,0.9014625944128201,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-03,1.1378495642656317,1.3742365341184433,0.9014625944128201,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-04,1.1378495642656317,1.3742365341184433,0.9014625944128201,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-05,1.1378495642656317,1.3742365341184433,0.9014625944128201,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-06,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-07,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-08,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-09,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-10,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-11,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-12,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-13,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-14,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-15,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-16,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-17,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-18,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-19,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-20,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-21,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-22,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-23,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-24,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-25,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-26,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-27,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-28,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-29,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-11-30,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-01,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-02,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-03,0.9496460821188041,1.0128425311352878,0.8864496331023204,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-04,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-05,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-06,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-07,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-08,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-09,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-10,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-11,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-12,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-13,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-14,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-15,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-16,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-17,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-18,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-19,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-20,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-21,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-22,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-23,0.9766539200153235,1.141803704894822,0.811504135135825,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-24,1.0169918005162006,1.35983711037513,0.6741464906572712,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-25,1.0169918005162006,1.35983711037513,0.6741464906572712,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-26,1.0169918005162006,1.35983711037513,0.6741464906572712,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-27,1.0169918005162006,1.35983711037513,0.6741464906572712,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-28,0.9953948349348948,1.3413532762799352,0.6494363935898543,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-29,0.9953948349348948,1.3413532762799352,0.6494363935898543,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-30,0.9953948349348948,1.3413532762799352,0.6494363935898543,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2020-12-31,0.9686474413550028,1.8678597586111167,0.06943512409888886,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2021-01-01,0.9686474413550028,1.8678597586111167,0.06943512409888886,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2021-01-02,0.9686474413550028,1.8678597586111167,0.06943512409888886,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2021-01-03,0.9686474413550028,1.8678597586111167,0.06943512409888886,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2021-01-04,0.9686474413550028,1.8678597586111167,0.06943512409888886,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2021-01-05,0.9686474413550028,1.8678597586111167,0.06943512409888886,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2021-01-06,0.9686474413550028,1.8678597586111167,0.06943512409888886,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2021-01-07,0.9337860216958167,1.1643577358292025,0.7032143075624309,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2021-01-08,0.9337860216958167,1.1643577358292025,0.7032143075624309,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2021-01-09,0.9337860216958167,1.1643577358292025,0.7032143075624309,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2021-01-10,0.9337860216958167,1.1643577358292025,0.7032143075624309,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2021-01-11,0.9262345514385476,1.1913067266550006,0.6611623762220946,ITA
Italy,ITA,PCM-DPC,Deaths,Cori_step,2021-01-12,0.9262345514385476,1.1913067266550006,0.6611623762220946,ITA
